    E              f1 
   keV           e atom-1
8.4552610E+00  7.51867E+01
8.4975373E+00  7.51634E+01
8.5400250E+00  7.51399E+01
9.030794E+00  7.49382E+01
9.653919E+00  7.44523E+01
1.032004E+01  7.37229E+01
1.103212E+01  7.25078E+01
1.168033E+01  6.98967E+01
1.179334E+01  6.86327E+01
1.185911E+01  6.71655E+01
1.190678E+01  6.39647E+01
1.197829E+01  6.71528E+01
1.215707E+01  6.99622E+01
1.260708E+01  7.18985E+01
1.345893E+01  7.20537E+01
1.347697E+01  7.20042E+01
1.366493E+01  7.08490E+01
1.371987E+01  6.92676E+01
1.380227E+01  7.09132E+01
1.400827E+01  7.23549E+01
1.406574E+01  7.25220E+01
1.428104E+01  7.25469E+01
1.433845E+01  7.18746E+01
1.440688E+01  7.27129E+01
1.442456E+01  7.29020E+01
1.463986E+01  7.40777E+01
1.540095E+01  7.58488E+01
1.646362E+01  7.70993E+01
1.759961E+01  7.78742E+01
1.881398E+01  7.83937E+01
2.011215E+01  7.87403E+01
2.149988E+01  7.89707E+01
2.298338E+01  7.91216E+01
2.456923E+01  7.92758E+01
2.626450E+01  7.93291E+01
2.807676E+01  7.94002E+01
3.001405E+01  7.94096E+01
3.208502E+01  7.93581E+01
3.429889E+01  7.92868E+01
3.666551E+01  7.92030E+01
3.919543E+01  7.91108E+01
4.189992E+01  7.90127E+01
4.479101E+01  7.89100E+01
4.788159E+01  7.88030E+01
5.118542E+01  7.86909E+01
5.471721E+01  7.85707E+01
5.849270E+01  7.84367E+01
6.252870E+01  7.82813E+01
6.684318E+01  7.80842E+01
7.145536E+01  7.78014E+01
7.638578E+01  7.72704E+01
7.911040E+01  7.65488E+01
8.032127E+01  7.54855E+01
8.064417E+01  7.42123E+01
8.112852E+01  7.55407E+01
8.165640E+01  7.62370E+01
8.233940E+01  7.67032E+01
8.729069E+01  7.79164E+01
9.331374E+01  7.84584E+01
9.975239E+01  7.87653E+01
